"ID","AB","R","H","X2B","HR","RBI","SB","CS","BB","SO"
"kniznan01",260,0.107692307692308,0.215384615384615,0.0384615384615385,0.0153846153846154,0.0961538461538462,0,0.00384615384615385,0.1,0.238461538461538
"kwanst01",563,0.158081705150977,0.298401420959147,0.044404973357016,0.0106571936056838,0.0923623445825933,0.0337477797513321,0.0088809946714032,0.1101243339254,0.106571936056838
"laurera01",346,0.141618497109827,0.210982658959538,0.0520231213872832,0.0375722543352601,0.0982658959537572,0.0317919075144509,0.0173410404624277,0.0722543352601156,0.300578034682081
"lemahdj01",467,0.158458244111349,0.261241970021413,0.0385438972162741,0.0256959314775161,0.0985010706638116,0.00856531049250535,0.00642398286937901,0.143468950749465,0.15203426124197
"lindofr01",630,0.155555555555556,0.26984126984127,0.0396825396825397,0.0412698412698413,0.16984126984127,0.0253968253968254,0.00952380952380952,0.0936507936507937,0.211111111111111
"longoev01",266,0.116541353383459,0.244360902255639,0.0488721804511278,0.0526315789473684,0.157894736842105,0,0,0.101503759398496,0.31203007518797
"lopezni01",436,0.11697247706422,0.227064220183486,0.0275229357798165,0,0.0458715596330275,0.0298165137614679,0.00688073394495413,0.0665137614678899,0.144495412844037
"lowebr01",235,0.131914893617021,0.221276595744681,0.0425531914893617,0.0340425531914894,0.106382978723404,0.00425531914893617,0,0.114893617021277,0.259574468085106
"lowena01",593,0.124789207419899,0.30185497470489,0.0438448566610455,0.045531197301855,0.128161888701518,0.00337268128161889,0.00337268128161889,0.0809443507588533,0.247892074198988
"luplojo01",205,0.126829268292683,0.175609756097561,0.024390243902439,0.0536585365853659,0.136585365853659,0.024390243902439,0.0048780487804878,0.121951219512195,0.292682926829268
"luxga01",421,0.156769596199525,0.275534441805226,0.0475059382422803,0.0142517814726841,0.0997624703087886,0.0166270783847981,0.00475059382422803,0.111638954869359,0.225653206650831
"machama01",578,0.173010380622837,0.29757785467128,0.0640138408304498,0.055363321799308,0.176470588235294,0.0155709342560554,0.00173010380622837,0.108996539792388,0.230103806228374
"machivi01",223,0.116591928251121,0.219730941704036,0.0538116591928251,0.00448430493273543,0.0582959641255605,0.00448430493273543,0.00448430493273543,0.112107623318386,0.210762331838565
"madrini01",209,0.0909090909090909,0.248803827751196,0.0334928229665072,0,0.0334928229665072,0.0143540669856459,0.00478468899521531,0.0669856459330144,0.129186602870813
"maldoma01",344,0.116279069767442,0.186046511627907,0.0348837209302326,0.0436046511627907,0.130813953488372,0,0,0.063953488372093,0.337209302325581
"mancitr01",1038,0.107899807321773,0.238921001926782,0.0443159922928709,0.0346820809248555,0.121387283236994,0,0,0.102119460500963,0.260115606936416
"margoma01",336,0.107142857142857,0.273809523809524,0.0535714285714286,0.0119047619047619,0.139880952380952,0.0208333333333333,0.00892857142857143,0.0714285714285714,0.202380952380952
"marshbr02",848,0.115566037735849,0.245283018867925,0.0424528301886792,0.0259433962264151,0.122641509433962,0.0235849056603774,0.00943396226415094,0.0660377358490566,0.372641509433962
"marteke01",492,0.138211382113821,0.239837398373984,0.0853658536585366,0.024390243902439,0.105691056910569,0.0101626016260163,0.00203252032520325,0.111788617886179,0.205284552845528
"martest01",466,0.163090128755365,0.291845493562232,0.0515021459227468,0.0343347639484979,0.13519313304721,0.0386266094420601,0.01931330472103,0.055793991416309,0.208154506437768
"martijd02",533,0.142589118198874,0.273921200750469,0.0806754221388368,0.0300187617260788,0.116322701688555,0,0,0.0975609756097561,0.272045028142589
"mateojo01",494,0.12753036437247,0.220647773279352,0.0506072874493927,0.0263157894736842,0.101214574898785,0.0708502024291498,0.0182186234817814,0.0546558704453441,0.297570850202429
"mccarja02",321,0.165109034267913,0.283489096573209,0.0498442367601246,0.0249221183800623,0.133956386292835,0.0716510903426791,0.00934579439252336,0.0716510903426791,0.236760124610592
"mccorch01",359,0.13091922005571,0.245125348189415,0.0334261838440111,0.0389972144846797,0.122562674094708,0.011142061281337,0.00835654596100279,0.128133704735376,0.295264623955432
"mccutan01",515,0.128155339805825,0.236893203883495,0.0485436893203883,0.0330097087378641,0.133980582524272,0.0155339805825243,0.0116504854368932,0.110679611650485,0.240776699029126
"mcguire01",498,0.100401606425703,0.269076305220884,0.0562248995983936,0.0120481927710843,0.0883534136546185,0.00401606425702811,0,0.0481927710843374,0.224899598393574
"mckinza01",332,0.126506024096386,0.198795180722892,0.036144578313253,0.0301204819277108,0.0843373493975904,0.0421686746987952,0,0.0963855421686747,0.313253012048193
"mcmahry01",529,0.126654064272212,0.245746691871456,0.0434782608695652,0.0378071833648393,0.126654064272212,0.0132325141776938,0.0056710775047259,0.113421550094518,0.298676748582231
"mcneije01",533,0.136960600375235,0.326454033771107,0.0731707317073171,0.0168855534709193,0.116322701688555,0.0075046904315197,0,0.075046904315197,0.114446529080675
"mejiafr01",289,0.110726643598616,0.242214532871972,0.0761245674740484,0.0207612456747405,0.107266435986159,0,0,0.0242214532871972,0.224913494809689
"melenmj01",460,0.123913043478261,0.217391304347826,0.0456521739130435,0.0391304347826087,0.134782608695652,0.00434782608695652,0.00652173913043478,0.143478260869565,0.284782608695652
"menesjo01",222,0.148648648648649,0.324324324324324,0.0630630630630631,0.0585585585585586,0.153153153153153,0.0045045045045045,0,0.0675675675675676,0.234234234234234
"mercaos01",242,0.140495867768595,0.206611570247934,0.0495867768595041,0.0330578512396694,0.132231404958678,0.0165289256198347,0.0165289256198347,0.0413223140495868,0.239669421487603
"merriwh01",1008,0.138888888888889,0.25,0.0555555555555556,0.0218253968253968,0.115079365079365,0.0317460317460317,0.00992063492063492,0.0753968253968254,0.168650793650794
"millebr02",222,0.0900900900900901,0.211711711711712,0.0135135135135135,0.0315315315315315,0.144144144144144,0.018018018018018,0.00900900900900901,0.0810810810810811,0.315315315315315
"milleow01",424,0.125,0.242924528301887,0.0613207547169811,0.0141509433962264,0.120283018867925,0.00471698113207547,0,0.0754716981132075,0.219339622641509
"miranjo01",444,0.101351351351351,0.268018018018018,0.0563063063063063,0.0337837837837838,0.148648648648649,0.00225225225225225,0.00225225225225225,0.0630630630630631,0.204954954954955
"mitchca01",212,0.0990566037735849,0.226415094339623,0.0518867924528302,0.0235849056603774,0.080188679245283,0.0141509433962264,0.00471698113207547,0.0849056603773585,0.245283018867925
"molinya01",262,0.0725190839694656,0.213740458015267,0.0305343511450382,0.0190839694656489,0.0916030534351145,0.00763358778625954,0,0.0190839694656489,0.152671755725191
"moncayo01",397,0.103274559193955,0.211586901763224,0.0453400503778338,0.0302267002518892,0.128463476070529,0.00503778337531486,0,0.0806045340050378,0.287153652392947
"moniami01",212,0.122641509433962,0.169811320754717,0.0283018867924528,0.0283018867924528,0.0754716981132075,0.00943396226415094,0,0.0377358490566038,0.415094339622642
"mooredy01",205,0.2,0.224390243902439,0.0536585365853659,0.0292682926829268,0.117073170731707,0.102439024390244,0.0390243902439024,0.165853658536585,0.365853658536585
"morelch01",379,0.145118733509235,0.234828496042216,0.050131926121372,0.0422163588390501,0.12401055408971,0.0263852242744063,0.0184696569920844,0.100263852242744,0.361477572559367
"mountry01",555,0.111711711711712,0.25045045045045,0.0504504504504504,0.0396396396396396,0.153153153153153,0.00720720720720721,0.0018018018018018,0.0774774774774775,0.277477477477477
"moustmi01",252,0.119047619047619,0.214285714285714,0.0476190476190476,0.0277777777777778,0.0992063492063492,0.00793650793650794,0,0.0952380952380952,0.297619047619048
"mullice01",608,0.146381578947368,0.258223684210526,0.0526315789473684,0.0263157894736842,0.105263157894737,0.0559210526315789,0.0164473684210526,0.0773026315789474,0.207236842105263
"muncyma01",464,0.148706896551724,0.196120689655172,0.0474137931034483,0.0452586206896552,0.148706896551724,0.00431034482758621,0,0.193965517241379,0.303879310344828
"murphse01",537,0.124767225325885,0.249534450651769,0.068901303538175,0.0335195530726257,0.122905027932961,0.00186219739292365,0,0.104283054003724,0.230912476722533
"myerswi01",261,0.111111111111111,0.260536398467433,0.0574712643678161,0.0268199233716475,0.157088122605364,0.00766283524904215,0.00383141762452107,0.0804597701149425,0.329501915708812
"naquity01",620,0.151612903225806,0.229032258064516,0.0612903225806452,0.0354838709677419,0.148387096774194,0.0129032258064516,0.00645161290322581,0.0612903225806452,0.3
"narvaom01",262,0.0801526717557252,0.206106870229008,0.0458015267175573,0.0152671755725191,0.0877862595419847,0,0,0.110687022900763,0.217557251908397
"naylojo01",449,0.10467706013363,0.256124721603563,0.0623608017817372,0.044543429844098,0.175946547884187,0.0133630289532294,0.0022271714922049,0.0846325167037862,0.178173719376392
"neusesh01",271,0.0922509225092251,0.214022140221402,0.014760147601476,0.014760147601476,0.0959409594095941,0.022140221402214,0.003690036900369,0.0738007380073801,0.29520295202952
"newmake01",288,0.107638888888889,0.274305555555556,0.0625,0.00694444444444444,0.0833333333333333,0.0277777777777778,0.00694444444444444,0.0555555555555556,0.166666666666667
"nidoto01",284,0.109154929577465,0.23943661971831,0.0528169014084507,0.0105633802816901,0.0985915492957746,0,0,0.0492957746478873,0.267605633802817
"nimmobr01",580,0.175862068965517,0.274137931034483,0.0517241379310345,0.0275862068965517,0.110344827586207,0.00517241379310345,0.00344827586206897,0.122413793103448,0.2
"nolaau01",347,0.115273775216138,0.250720461095101,0.0432276657060519,0.0115273775216138,0.115273775216138,0.00576368876080692,0.00288184438040346,0.0979827089337176,0.172910662824208
"nootbla01",290,0.182758620689655,0.227586206896552,0.0551724137931034,0.0482758620689655,0.137931034482759,0.0137931034482759,0.00344827586206897,0.175862068965517,0.244827586206897
"odorro01",426,0.115023474178404,0.206572769953052,0.0446009389671361,0.0305164319248826,0.124413145539906,0.0140845070422535,0.00234741784037559,0.0751173708920188,0.255868544600939
"ohtansh01",586,0.15358361774744,0.273037542662116,0.0511945392491468,0.0580204778156997,0.162116040955631,0.0187713310580205,0.015358361774744,0.122866894197952,0.274744027303754
"olsonma02",616,0.13961038961039,0.24025974025974,0.0714285714285714,0.0551948051948052,0.167207792207792,0,0,0.121753246753247,0.275974025974026
"oneilty01",334,0.167664670658683,0.227544910179641,0.0329341317365269,0.0419161676646707,0.173652694610778,0.0419161676646707,0.0119760479041916,0.11377245508982,0.308383233532934
"ortegra01",316,0.110759493670886,0.240506329113924,0.0443037974683544,0.0221518987341772,0.110759493670886,0.0379746835443038,0.0221518987341772,0.139240506329114,0.234177215189873
"ozunama01",470,0.119148936170213,0.225531914893617,0.0404255319148936,0.048936170212766,0.119148936170213,0.00425531914893617,0.00212765957446809,0.0659574468085106,0.259574468085106
"pachecr01",241,0.0746887966804979,0.16597510373444,0.020746887966805,0.012448132780083,0.0746887966804979,0.00829875518672199,0.00829875518672199,0.0622406639004149,0.29045643153527
"paredis01",331,0.145015105740181,0.205438066465257,0.0483383685800604,0.0604229607250755,0.13595166163142,0,0.00302114803625378,0.132930513595166,0.202416918429003
"pasquvi01",258,0.0968992248062016,0.294573643410853,0.0387596899224806,0.0387596899224806,0.10077519379845,0.00387596899224806,0,0.135658914728682,0.131782945736434
"pederjo01",380,0.15,0.273684210526316,0.05,0.0605263157894737,0.184210526315789,0.00789473684210526,0.00526315789473684,0.110526315789474,0.263157894736842
"penaje02",521,0.138195777351248,0.253358925143954,0.0383877159309021,0.0422264875239923,0.120921305182342,0.0211132437619962,0.00383877159309021,0.0422264875239923,0.259117082533589
"peralda01",878,0.0888382687927107,0.250569476082005,0.0683371298405467,0.0273348519362187,0.134396355353075,0.00227790432801822,0.00683371298405467,0.0933940774487472,0.259681093394077
"perdoge01",431,0.134570765661253,0.194895591647332,0.0232018561484919,0.0116009280742459,0.0928074245939675,0.0208816705336427,0.00464037122969838,0.116009280742459,0.238979118329466
"perezmi03",242,0.0826446280991736,0.148760330578512,0,0.0495867768595041,0.115702479338843,0.00826446280991736,0,0.0826446280991736,0.264462809917355
"perezsa02",445,0.107865168539326,0.253932584269663,0.051685393258427,0.051685393258427,0.170786516853933,0,0,0.0404494382022472,0.244943820224719
"peterja01",288,0.152777777777778,0.236111111111111,0.0486111111111111,0.0277777777777778,0.118055555555556,0.0416666666666667,0.00347222222222222,0.114583333333333,0.295138888888889
"phamth01",1108,0.160649819494585,0.236462093862816,0.0415162454873646,0.0306859205776173,0.113718411552347,0.0144404332129964,0.00541516245487365,0.101083032490975,0.3014440433213
"phillbr02",402,0.109452736318408,0.144278606965174,0.0298507462686567,0.0248756218905473,0.0746268656716418,0.0348258706467662,0,0.0796019900497512,0.467661691542289
"pindech01",361,0.105263157894737,0.235457063711911,0.0498614958448753,0.0332409972299169,0.116343490304709,0.00554016620498615,0,0.038781163434903,0.326869806094183
"plaweke01",336,0.0892857142857143,0.220238095238095,0.0476190476190476,0.00595238095238095,0.0773809523809524,0,0,0.0833333333333333,0.19047619047619
"polanjo01",375,0.144,0.234666666666667,0.0426666666666667,0.0426666666666667,0.149333333333333,0.008,0.008,0.170666666666667,0.253333333333333
"polloaj01",489,0.124744376278119,0.245398773006135,0.0531697341513292,0.0286298568507157,0.114519427402863,0.00613496932515337,0.00204498977505112,0.065439672801636,0.20040899795501
"profaju01",575,0.142608695652174,0.243478260869565,0.0626086956521739,0.0260869565217391,0.100869565217391,0.00869565217391304,0.00173913043478261,0.12695652173913,0.179130434782609
"pujolal01",307,0.136807817589577,0.270358306188925,0.0456026058631922,0.0781758957654723,0.221498371335505,0.00325732899022801,0.00651465798045603,0.0912052117263844,0.179153094462541
"raleica01",370,0.124324324324324,0.210810810810811,0.0540540540540541,0.072972972972973,0.17027027027027,0.0027027027027027,0,0.102702702702703,0.32972972972973
"ramirha02",403,0.114143920595533,0.300248138957816,0.0595533498759305,0.0148883374689826,0.143920595533499,0.00744416873449132,0.0124069478908189,0.0471464019851117,0.178660049627792
"ramirjo01",601,0.149750415973378,0.279534109816972,0.0732113144758735,0.0482529118136439,0.209650582362729,0.0332778702163062,0.0116472545757072,0.114808652246256,0.136439267886855
"realmjt01",504,0.148809523809524,0.275793650793651,0.0515873015873016,0.0436507936507936,0.166666666666667,0.0416666666666667,0.00198412698412698,0.0813492063492064,0.236111111111111
"renfrhu01",474,0.130801687763713,0.255274261603376,0.0485232067510548,0.0611814345991561,0.151898734177215,0.00210970464135021,0.00210970464135021,0.0822784810126582,0.255274261603376
"rengilu01",489,0.0920245398773006,0.263803680981595,0.0449897750511247,0.0347648261758691,0.106339468302658,0.0122699386503067,0.00408997955010225,0.0347648261758691,0.161554192229039
"reyesfr01",876,0.0981735159817352,0.221461187214612,0.0388127853881279,0.0319634703196347,0.107305936073059,0.0045662100456621,0.00228310502283105,0.0684931506849315,0.358447488584475
"reyesvi01",315,0.0857142857142857,0.253968253968254,0.0603174603174603,0.00952380952380952,0.107936507936508,0.00634920634920635,0.00634920634920635,0.0412698412698413,0.244444444444444
"reynobr01",542,0.136531365313653,0.261992619926199,0.0350553505535055,0.0498154981549815,0.114391143911439,0.0129151291512915,0.00553505535055351,0.103321033210332,0.260147601476015
"reynoma03",488,0.127049180327869,0.245901639344262,0.040983606557377,0.0122950819672131,0.0942622950819672,0.0204918032786885,0,0.10655737704918,0.319672131147541
"rileyau01",615,0.146341463414634,0.273170731707317,0.0634146341463415,0.0617886178861789,0.151219512195122,0.0032520325203252,0,0.0926829268292683,0.273170731707317
"rivasal01",251,0.107569721115538,0.235059760956175,0.0199203187250996,0.0119521912350598,0.099601593625498,0.0239043824701195,0.00398406374501992,0.115537848605578,0.346613545816733
"riverem01",660,0.139393939393939,0.233333333333333,0.0484848484848485,0.0363636363636364,0.121212121212121,0.00303030303030303,0.00606060606060606,0.0696969696969697,0.251515151515152
"rizzoan01",465,0.165591397849462,0.223655913978495,0.0451612903225806,0.0688172043010753,0.161290322580645,0.0129032258064516,0.010752688172043,0.124731182795699,0.217204301075269
"roberlu01",380,0.142105263157895,0.284210526315789,0.0473684210526316,0.0315789473684211,0.147368421052632,0.0289473684210526,0.00789473684210526,0.0447368421052632,0.202631578947368
"roblevi01",366,0.114754098360656,0.224043715846995,0.0273224043715847,0.0163934426229508,0.0901639344262295,0.040983606557377,0.0109289617486339,0.046448087431694,0.284153005464481
"rodgebr02",527,0.136622390891841,0.265654648956357,0.0569259962049336,0.0246679316888046,0.119544592030361,0,0,0.0872865275142315,0.191650853889943
"rodriju01",511,0.164383561643836,0.283757338551859,0.0489236790606654,0.0547945205479452,0.146771037181996,0.0489236790606654,0.0136986301369863,0.0782778864970646,0.283757338551859
"rojasjo01",443,0.148984198645598,0.2686230248307,0.0564334085778781,0.0203160270880361,0.126410835214447,0.0519187358916479,0.00677200902934537,0.124153498871332,0.221218961625282
"rojasmi02",471,0.0721868365180467,0.235668789808917,0.0403397027600849,0.0127388535031847,0.0764331210191083,0.0191082802547771,0.00636942675159236,0.0552016985138004,0.129511677282378
"rominau01",379,0.079155672823219,0.153034300791557,0.0237467018469657,0.0237467018469657,0.0712401055408971,0,0,0.0316622691292876,0.356200527704486
"rosaram01",637,0.135007849293564,0.282574568288854,0.0408163265306122,0.0172684458398744,0.111459968602826,0.0282574568288854,0.00627943485086342,0.0392464678178964,0.17425431711146
"rosared01",250,0.108,0.212,0.048,0.02,0.096,0.012,0,0.068,0.272
"rufda01",668,0.155688622754491,0.203592814371257,0.0359281437125748,0.0329341317365269,0.134730538922156,0.00598802395209581,0,0.134730538922156,0.31437125748503
"ruizke01",394,0.083756345177665,0.251269035532995,0.0558375634517767,0.0177664974619289,0.0913705583756345,0.0152284263959391,0.00253807106598985,0.0761421319796954,0.126903553299492
"rutscad01",398,0.175879396984925,0.253768844221106,0.0879396984924623,0.0326633165829146,0.105527638190955,0.0100502512562814,0,0.163316582914573,0.21608040201005
"sanchga02",419,0.100238663484487,0.205250596658711,0.0572792362768496,0.0381861575178998,0.145584725536993,0.00477326968973747,0,0.0954653937947494,0.324582338902148
"sanchje02",313,0.121405750798722,0.21405750798722,0.0447284345047923,0.0415335463258786,0.115015974440895,0.00319488817891374,0,0.0830670926517572,0.293929712460064
"santaan02",574,0.13588850174216,0.240418118466899,0.0418118466898955,0.0574912891986063,0.155052264808362,0,0.00348432055749129,0.0958188153310105,0.212543554006969
"santaca01",862,0.120649651972158,0.201856148491879,0.0417633410672854,0.0440835266821346,0.139211136890951,0,0,0.164733178654292,0.204176334106729
"schoojo01",481,0.0997920997920998,0.201663201663202,0.0478170478170478,0.0228690228690229,0.079002079002079,0.0103950103950104,0,0.0395010395010395,0.222453222453222
"schwaky01",577,0.173310225303293,0.218370883882149,0.0363951473136915,0.0797227036395147,0.162911611785095,0.0173310225303293,0.00173310225303293,0.149046793760832,0.346620450606586
"schwifr01",271,0.0848708487084871,0.228782287822878,0.040590405904059,0.029520295202952,0.132841328413284,0,0,0.0701107011070111,0.214022140221402
"seageco01",593,0.153456998313659,0.244519392917369,0.0404721753794266,0.0556492411467116,0.139966273187184,0.00505902192242833,0,0.0978077571669477,0.173693086003373
"segurje01",354,0.127118644067797,0.27683615819209,0.0254237288135593,0.0282485875706215,0.0932203389830508,0.0367231638418079,0.0169491525423729,0.0706214689265537,0.163841807909605
"semiema01",657,0.153729071537291,0.248097412480974,0.0471841704718417,0.0395738203957382,0.126331811263318,0.0380517503805175,0.0121765601217656,0.0806697108066971,0.182648401826484
"senzeni01",373,0.120643431635389,0.230563002680965,0.0348525469168901,0.0134048257372654,0.0670241286863271,0.0214477211796247,0.0134048257372654,0.0804289544235925,0.203753351206434
"sheetga01",377,0.0901856763925729,0.241379310344828,0.0503978779840849,0.0397877984084881,0.140583554376658,0,0,0.0716180371352785,0.228116710875332
"sirijo01",602,0.176079734219269,0.212624584717608,0.0431893687707641,0.0232558139534884,0.079734219269103,0.0465116279069767,0.00664451827242525,0.0664451827242525,0.358803986710963
"slateau01",277,0.176895306859206,0.263537906137184,0.0541516245487365,0.0252707581227437,0.122743682310469,0.0433212996389892,0.0036101083032491,0.144404332129964,0.32129963898917
"smithjo11",213,0.107981220657277,0.197183098591549,0.0234741784037559,0.00938967136150235,0.0751173708920188,0.0187793427230047,0.0140845070422535,0.131455399061033,0.234741784037559
"smithpa04",245,0.0979591836734694,0.220408163265306,0.036734693877551,0.036734693877551,0.13469387755102,0.00408163265306122,0,0.114285714285714,0.273469387755102
"smithwi05",508,0.133858267716535,0.259842519685039,0.0511811023622047,0.047244094488189,0.171259842519685,0.00196850393700787,0,0.110236220472441,0.188976377952756
"solando01",278,0.079136690647482,0.284172661870504,0.0575539568345324,0.0143884892086331,0.0863309352517986,0,0,0.0683453237410072,0.219424460431655
"solerjo01",270,0.118518518518519,0.207407407407407,0.0481481481481481,0.0481481481481481,0.125925925925926,0,0.00740740740740741,0.114814814814815,0.333333333333333
"sosaed01",352,0.147727272727273,0.227272727272727,0.0625,0.0113636363636364,0.119318181818182,0.0340909090909091,0.00568181818181818,0.0284090909090909,0.284090909090909
"sotoju01",1048,0.177480916030534,0.24236641221374,0.0477099236641221,0.0515267175572519,0.118320610687023,0.0114503816793893,0.00381679389312977,0.25763358778626,0.183206106870229
"springe01",513,0.173489278752437,0.267056530214425,0.0428849902534113,0.0487329434697856,0.148148148148148,0.0272904483430799,0.00389863547758285,0.105263157894737,0.194931773879142
"stallja01",346,0.0722543352601156,0.222543352601156,0.0346820809248555,0.0115606936416185,0.0982658959537572,0,0.00289017341040462,0.0838150289017341,0.239884393063584
"stantmi03",398,0.133165829145729,0.21105527638191,0.0175879396984925,0.0778894472361809,0.195979899497487,0,0,0.125628140703518,0.344221105527638
"stassma01",333,0.0960960960960961,0.18018018018018,0.036036036036036,0.027027027027027,0.0900900900900901,0,0,0.114114114114114,0.336336336336336
"storytr01",357,0.148459383753501,0.238095238095238,0.061624649859944,0.0448179271708683,0.184873949579832,0.0364145658263305,0,0.0896358543417367,0.341736694677871
"stottbr01",427,0.135831381733021,0.234192037470726,0.0444964871194379,0.0234192037470726,0.114754098360656,0.0281030444964871,0.00936768149882904,0.0843091334894614,0.208430913348946
"strawmy01",535,0.134579439252336,0.220560747663551,0.0411214953271028,0,0.0598130841121495,0.0392523364485981,0.00186915887850467,0.100934579439252,0.162616822429907
"suareeu01",543,0.139963167587477,0.23572744014733,0.0441988950276243,0.0570902394106814,0.160220994475138,0,0,0.134438305709024,0.360957642725599
"suwinja01",326,0.138036809815951,0.202453987730061,0.0337423312883436,0.0582822085889571,0.116564417177914,0.0122699386503067,0.00613496932515337,0.125766871165644,0.349693251533742
"suzukse01",397,0.136020151133501,0.261964735516373,0.0554156171284635,0.035264483627204,0.115869017632242,0.0226700251889169,0.0125944584382872,0.105793450881612,0.277078085642317
"swansda01",640,0.1546875,0.2765625,0.05,0.0390625,0.15,0.028125,0.0109375,0.0765625,0.284375
"tapiara01",411,0.114355231143552,0.265206812652068,0.048661800486618,0.0170316301703163,0.126520681265207,0.0194647201946472,0.0048661800486618,0.0389294403892944,0.197080291970803
"taverle01",314,0.124203821656051,0.261146496815287,0.0445859872611465,0.0159235668789809,0.10828025477707,0.035031847133758,0.0159235668789809,0.0668789808917197,0.280254777070064
"tayloch03",402,0.111940298507463,0.221393034825871,0.0621890547263682,0.0248756218905473,0.106965174129353,0.0248756218905473,0.00248756218905473,0.109452736318408,0.398009950248756
"taylomi02",414,0.118357487922705,0.253623188405797,0.0241545893719807,0.0217391304347826,0.103864734299517,0.00966183574879227,0.00483091787439614,0.0845410628019324,0.263285024154589
"tayloty01",373,0.131367292225201,0.233243967828418,0.0563002680965147,0.0455764075067024,0.136729222520107,0.00804289544235925,0.00536193029490617,0.0589812332439678,0.273458445040214
"tellero01",529,0.126654064272212,0.219281663516068,0.0434782608695652,0.0661625708884688,0.168241965973535,0.00378071833648393,0.00189035916824197,0.117202268431002,0.228733459357278
"thomaal01",381,0.118110236220472,0.230971128608924,0.0446194225721785,0.020997375328084,0.102362204724409,0.010498687664042,0.0078740157480315,0.057742782152231,0.194225721784777
"thomala02",498,0.124497991967871,0.240963855421687,0.0522088353413655,0.034136546184739,0.104417670682731,0.0160642570281124,0.00803212851405622,0.0823293172690763,0.265060240963855
"thomptr01",438,0.164383561643836,0.255707762557078,0.0639269406392694,0.0593607305936073,0.187214611872146,0.0182648401826484,0.0045662100456621,0.146118721461187,0.424657534246575
"torkesp01",360,0.105555555555556,0.202777777777778,0.0444444444444444,0.0222222222222222,0.0777777777777778,0,0.00277777777777778,0.102777777777778,0.275
"toroab01",324,0.111111111111111,0.185185185185185,0.0401234567901235,0.0308641975308642,0.108024691358025,0.00617283950617284,0,0.0679012345679012,0.200617283950617
"torregl01",526,0.138783269961977,0.256653992395437,0.0532319391634981,0.0456273764258555,0.144486692015209,0.0190114068441065,0.00950570342205323,0.0741444866920152,0.245247148288973
"trevijo01",335,0.116417910447761,0.247761194029851,0.0358208955223881,0.0328358208955224,0.128358208955224,0.00597014925373134,0.00298507462686567,0.0447761194029851,0.185074626865672
"troutmi01",438,0.194063926940639,0.28310502283105,0.0639269406392694,0.091324200913242,0.182648401826484,0.00228310502283105,0,0.123287671232877,0.317351598173516
"tuckeky01",544,0.130514705882353,0.257352941176471,0.0514705882352941,0.0551470588235294,0.196691176470588,0.0459558823529412,0.00735294117647059,0.108455882352941,0.174632352941176
"turneju01",468,0.13034188034188,0.277777777777778,0.0769230769230769,0.0277777777777778,0.173076923076923,0.00641025641025641,0,0.106837606837607,0.19017094017094
"turnetr01",652,0.154907975460123,0.297546012269939,0.0598159509202454,0.0322085889570552,0.153374233128834,0.0414110429447853,0.00460122699386503,0.0690184049079755,0.200920245398773
"uriaslu01",406,0.133004926108374,0.238916256157635,0.041871921182266,0.0394088669950739,0.11576354679803,0.00246305418719212,0.00492610837438424,0.123152709359606,0.24384236453202
"uriasra01",403,0.124069478908189,0.248138957816377,0.0421836228287841,0.0397022332506203,0.126550868486352,0.00248138957816377,0,0.0744416873449131,0.24317617866005
"urshegi01",501,0.121756487025948,0.285429141716567,0.0538922155688623,0.0259481037924152,0.127744510978044,0.00199600798403194,0,0.0818363273453094,0.191616766467066
"vargail01",418,0.0909090909090909,0.263157894736842,0.062200956937799,0.0191387559808612,0.110047846889952,0.0143540669856459,0.00478468899521531,0.0382775119617225,0.110047846889952
"varshda01",531,0.148775894538606,0.235404896421846,0.0433145009416196,0.0508474576271186,0.139359698681733,0.0301318267419962,0.0112994350282486,0.0866290018832392,0.273069679849341
"vaughan01",510,0.117647058823529,0.270588235294118,0.0549019607843137,0.0333333333333333,0.149019607843137,0,0,0.0607843137254902,0.188235294117647
"vazquch01",796,0.103015075376884,0.273869346733668,0.0577889447236181,0.0226130653266332,0.130653266331658,0.00251256281407035,0.0100502512562814,0.0552763819095477,0.173366834170854
"velazan01",322,0.114906832298137,0.195652173913043,0.0248447204968944,0.0279503105590062,0.0869565217391304,0.0527950310559006,0.0031055900621118,0.046583850931677,0.369565217391304
"verdual01",593,0.126475548060708,0.279932546374368,0.0657672849915683,0.0185497470489039,0.124789207419899,0.00168634064080944,0.00505902192242833,0.0708263069139966,0.145025295109612
"vierlma01",325,0.126153846153846,0.246153846153846,0.0369230769230769,0.0184615384615385,0.0984615384615385,0.0215384615384615,0.0123076923076923,0.0707692307692308,0.215384615384615
"villajo01",404,0.123762376237624,0.207920792079208,0.0297029702970297,0.0148514851485149,0.0891089108910891,0.0346534653465347,0,0.0742574257425743,0.292079207920792
"vogelda01",772,0.121761658031088,0.238341968911917,0.0492227979274611,0.0466321243523316,0.152849740932642,0,0,0.189119170984456,0.295336787564767
"voitlu01",1000,0.11,0.226,0.044,0.044,0.138,0.002,0.002,0.11,0.358
"vottojo01",322,0.0962732919254658,0.204968944099379,0.0559006211180124,0.0341614906832298,0.127329192546584,0,0,0.136645962732919,0.301242236024845
"wadela01",217,0.133640552995392,0.207373271889401,0.032258064516129,0.0368663594470046,0.119815668202765,0.00460829493087558,0,0.119815668202765,0.235023041474654
